pub_year,citation,no_sdg_listed,sdg1_no_poverty,sdg2_zero_hunger,sdg3_good_health_and_well_being,sdg4_quality_education,sdg5_gender_equality,sdg6_clean_water_and_sanitation,sdg7_affordable_and_clean_energy,sdg8_decent_work_and_economic_growth,sdg9_industry_innovation_and_infrastructure,sdg10_reduce_inequalities,sdg11_sustainable_cities_and_communities,sdg12_responsible_consumption_and_production,sdg13_climate_action,sdg14_life_below_water,sdg15_life_on_land,sdg16_peace_justice_and_strong_institutions,sdg17_partnerships_for_the_goals
2019,"Kipp, P. C., Zhang, J., Tadesse, A. F. (2019). Can Social Media Interaction And Message Features Influence Nonprofessional Investors' Perceptions Of Firms? Journal Of Information Systems, 33 (2), 77-98. Doi:10.2308/Isys-52067.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Brink, W., Eaton, T., Grenier, J., Reffett, A. (2019). Deterring Unethical Behavior In Online Labor Markets. Journal Of Business Ethics, 156 (1), 71-88. Doi:10.1007/S10551-017-3570-Y.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Brink, W., Grenier, J., Pyzoha, J., Reffett, A. (2019). The Effects Of Clawbacks On Auditors� Propensity To Propose Restatements And Risk Assessments. Journal Of Business Ethics, 158 (2), 313-332. Doi:10.1007/S10551-018-3846-X.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Brown, O., Grenier, J., Pyzoha, J., Reffett, A. (2019). The Effects Of Specialist Type And Estimate Aggressiveness On Juror Judgments Of Auditor Negligence.. 14th Annual North American Research/Teaching Symposium On Purchasing And Supply Chain Management, Tempe: Az, 38 (3), Pp. 46-69.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Eaton, T., Reffett, A., Grenier, J., Brink, W. (2019). Deterring Unethical Behavior In Online Labor Markets. Journal Of Business Ethics.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Reffett, A., Brink, W., Grenier, J., Pyzoha, J. (2019). The Effects Of Clawbacks On Auditors' Risk Assessments And Propensity To Propose Restatements. Journal Of Business Ethics.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Zielinski, N., Brink, W., Grenier, J., Pyzoha, J., Reffett, A. (2019). Practitioner Summary: The Effects Of Clawbacks On Auditors' Propensity To Propose Restatements And Risk Assessments. Current Issues In Auditing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Gras, D., Conger, M., Jenkins, A., Gras, M. (2019). Wicked Problems, Reductive Tendency, And The Formation Of (Non-)Opportunity Beliefs. Journal Of Business Venturing. Doi:Https://Doi.org/10.1016/J.jbusvent.2019.105966.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2019,"Smith, A. L., Zhang, J., Kipp, P. C. (2019). Cloud-Computing Risk Disclosure And Icfr Material Weakness: The Moderating Role Of Accounting Reporting Complexity. Journal Of Information Systems, 33 (3), 1-17. Doi:10.2308/Isys-52134.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Fisher, G., Rindfleisch, A. (2019). Customer Orientation Without The Customer. Marketing Division Research Camp, Leeds, United Kingdom.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Fisher, G., Rindfleisch, A. (2019). Developing Customer Orientation In Digital Sharing Platforms. Theory + Practice In Marketing Conference, New York.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Fisher, G., Rindfleisch, A. (2019). Developing Customer Orientation In Digital Sharing Platforms. Theory + Practice In Marketing Conference.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Flygansv�R, B., Dahlstrom, R., Nygaard, A. (2019). Green Innovation In Recycling, - A Preliminary Analysis Of Reversed Logistics In Norway. World Review Of Entrepreneurship, Management And Sustainable Development, 15 (6), 719-733.",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2019,"Dahlstrom, R., Burki, U., Glavee-Geo, R., Buvik, A. S. (2019). Market Knowledge, Specific Assets And The Efficacy Of Formal Contracting In International Western Buyer-Asian Supplier Relationships. Austin, Texas.",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2019,"Dahlstrom, R., Glavee-Geo, R., Burki, U., Buvik, A. S. (2019). Market Knowledge, Specific Assets And The Efficacy Of Formal Contracting In International Western Buyer-Asian Supplier Relationships. Austin, Tx.",0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2019,"Pevec, D., Babic, J., Carvalho, A., Ghiassi-Farrokhfal, Y., Ketter, W., Podobnik, V. (2019). Electric Vehicle Range Anxiety: An Obstacle For The Personal Transportation (R)Evolution? 2019 4th International Conference On Smart And Sustainable Technologies.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Alamdar Yazdi, M., Negahban, A., Cavuoto, L., Megahed, F. (2019). Optimization Of Split Keyboard Design For Touchscreen Devices. International Journal Of Human-Computer Interaction, 35 (6), 468-477. Doi:10.1080/10447318.2018.1464255.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Yang, Z. Y., Sun, S., Lalwani, A. K., Janakiraman, N. (2019). How Does Consumers� Local Or Global Identity Influence Price�Perceived Quality Associations? The Role Of Perceived Quality Variance. Journal Of Marketing, 83 (3), 145-162. Doi:10.1177/0022242918825269.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,"Knight, L., Tate, W. L., Ellram, L., Salmi, A., Van Raaij, E. M., Wagner, S. M. (2019). Looking Back & Looking Forward. European Journal Of Purchasing And Supply Management, 25 (5), 100582. Doi:10.1016/J.pursup.2019.100582.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Friend, S., Malshe, A., Fisher, G. (2019). Sales-Service Interfaces In B2b Value Co-Creation. Ama Summer Educators Conference, Chicago.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Friend, S., Malshe, A., Fisher, G. (2019). Sales-Service Interfaces In B2b Value Co-Creation. American Marketing Association Summer Conference.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Biggerstaff, L., Blank, B., Goldie, B. (2019). Do Incentives Work? Option-Based Compensation And Corporate Innovation. Journal Of Corporate Finance, 58, 415-430. Doi:10.1016/J.jcorpfin.2019.06.005.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Biggerstaff, L., Goldie, B., Reid, L. (2019). Cfo Effort And Public Firms� Financial Information Environment. Ottawa, Canada.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Goldie, B., Henry, T., Kassa, H. (2019). Does Max Matter For Mutual Funds? European Financial Management, 25 (4), 777-806. Doi:Https://Doi.org/10.1111/Eufm.12192.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Christensen, B., Shu, S., Lei, L., Thomas, W. (2019). Does Audit Regulation Improve Underlying Information Used By Managers? Pcaob International Inspection Access And Management Forecast Accuracy. Miami, Fl.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Smith, B., Conger, M., Mcmullen, J., Neubert, M. (2019). Why Believe? The Promise Of Research On The Role Of Religion In Entrepreneurial Action. Journal Of Business Venturing Insights.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Li, J., Jong, B., Shao, L. (2019). Zooming In On Phillips Curve And Estimating Nairu For Subgroups Of Civilian Population. Ohio Association Of Economists And Political Scientists (Oaeps) Annual Conference, Cleveland, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Weese, M., Edwards, D. J., Smucker, B. J., Stallrich, J. W., Ansong, E. (2019). Supersaturated Designs: Research-Based Best Practices And The Future. Spring Research Conference, Blacksburg, Va, United States Of America.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Ederington, W., Minier, J., Jill Stowe, C. (2019). Risk And Discrimination. The Be Journal Of Economic Analysis And Policy, 19 (3). Doi:10.1515/Bejeap-2017-0204.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Dinger, J., Conger, M., Hekman, D., Bustamante, C. (2019). Somebody That I Used To Know: The Immediate And Long-Term Effects Of Social Identity In Post-Disaster Business Communities. Journal Of Business Ethics. Doi:Https://Doi.org/10.1007/S10551-019-04131-W.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Zhang, J., Wang, D., Hsu, C. (2019). The Effects Of Voluntary Gdpr Adoption And The Readability Of Privacy Statements On Customers' Information Disclosure Intention And Trust.. International Journal Of Accounting Information Systems, Lansing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Zhang, J., Wang, T., Hsu, C. (2019). The Effects Of Voluntary Gdpr Adoption And The Readability Of Privacy Statements On Customers� Information Disclosure Intention And Trust. Journal Of Intellectual Capital, 21 (2), 145-163. Doi:10.1108/Jic-05-2019-0113.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Moehling, C., Niemesh, G., Thomasson, M., Treber, J. (2019). Medical Education Reforms And The Origins Of The Rural Physician Shortage. Cliometrica: Journal Of Historical Economics And Econometric History.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Anderson, C., Kaul, M., Edberg, D. (2019). Increasing Affordance Potency Through Process Improvement: Case Study Of A Healthcare System. Journal Of Information Technology Case And Application Research, 21 (3-4), 124-139. Doi:Https://Doi.org/10.1080/15228053.2019.1699307.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Berg, K., Curtis, C., Lugauer, S., Mark, N. (2019). Demographics And Monetary Policy Shocks. National Bureau Of Economic Research Working Paper.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Gempesaw, D., Cao, C., Simin, T. (2019). Information Choice, Uncertainty, And Expected Returns. New York, Ny, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Gempesaw, D., Cao, C., Simin, T. (2019). Information Choice, Uncertainty, And Expected Returns. Orlando, Fl, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Mehta, S., Ton, C., Rysz, M., Kan, Z., Burks, T., Ganesh, P. (2019). On Achieving Bounded Harvest Times In Robotic Fruit Harvesting: A Finite-Time Visual Servo Control Approach. Agricontrol 2019, 6th Ifac Conference On Sensing, Control And Automation Technologies For Agriculture, Sydney, Australia, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Mehta, S., Ton, C., Rysz, M., Kan, Z., Doucette, E. (2019). A New Approach To Visual Servo Control Using Terminal Constraints. Journal Of The Franklin Institute, 356 (10), 5001-5026. Doi:10.1016/J.jfranklin.2019.04.026.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Brown, J., Grenier, J., Pyzoha, J., Reffett, D., Zielinksi, N. (2019). When Does Utilizing Valuation Specialists Reduce Auditors' Litigation Risk? Current Issues In Auditing, 14 (1), 1-9. Doi:Https://Doi.org/10.2308/Ciia-52674.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Bradley, D., Gokkaya, S., Liu, X. (2019). The Boss Knows Best: Directors' Of Research, Subordinate Analysts And Human Capital Transfers. Journal Of Financial And Quantitative Analysis, 54 (3), 1403-1446. Doi:10.1017/S0022109018001448.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Gempesaw, D. (2019). Information Choice, Uncertainty, And Expected Returns. Atlanta, Ga, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Gempesaw, D. (2019). Information Choice, Uncertainty, And Expected Returns. State College, Pa, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Eaton, T., Grenier, J., Layman, D. (2019). Accounting And Cybersecurity Risk Management. Current Issues In Auditing, 13 (2), C1-C9. Doi:10.2308/Ciia-52419.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Lindequist, D. (2019). The Common Currency Channel Of Risk Sharing. 2019 European Winter Meeting Of The Econometric Society, Rotterdam, Netherlands (The).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Lindequist, D. (2019). The Common Currency Channel Of Risk Sharing. Kansas City, Missouri, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Lindequist, D. (2019). The Common Currency Channel Of Risk Sharing. Milan, Italy, Italy.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Lindequist, D. (2019). The Common Currency Channel Of Risk Sharing. St. Louis, Missouri, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Delvecchio, D., Jae, H., Ferguson, J. (2019). Consumer Aliteracy. Psychology & Marketing, 36 (2), 89-101. Doi:Doi.org/10.1002/Mar.21160.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,"Berish, D. E., Bornstein, J., Bowblis, J. (2019). The Impact Of Long-Term Care Ombudsman Presence On Nursing Home Survey Deficiencies. Journal Of The American Medical Directors Association, 20 (10), 1325-1330. Doi:10.1016/J.jamda.2019.02.006.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Agnihotri, R., Yang, Z. Y., Briggs, E. (2019). Salesperson Time Perspectives And Customer Willingness To Pay More: Roles Of Intraorganizational Employee Navigation, Customer Satisfaction, And Firm Innovation Climate. Journal Of Personal Selling & Sales Management, 39 (2), 138-158. Doi:10.1080/08853134.2018.1562352.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2019,"Tang, T., Fisher, G., Fang, E. (2019). The Effects Of Community-Based New Product Development Strategies On Project Performance. Nova Science Publishers.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Megahed, F. (2019). Discussion On Real-Time Monitoring Of Events Applied To Syndromic Surveillance. Quality Engineering, 31 (1), 97-104. Doi:10.1080/08982112.2018.1530358.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Sedighi Maman, Z., Lu, L., Megahed, F., Cavuoto, L. (2019). A Dmaic Perspective On Physical Fatigue Management. Professional Safety, 64 (6), 26-27.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Wu, G. J., Bagozzi, R. P., Anaza, N. A., Yang, Z. Y. (2019). A Goal-Directed Interactionist Perspective Of Counterfeit Consumption. European Journal Of Marketing, 53 (7), 1311-1332. Doi:10.1108/Ejm-07-2017-0455.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Walsh, G., Yang, Z. Y., Dahling, J., Schaarschmidt, M., Takahashi, I. (2019). Effects Of Service Employees� Negative Personality Traits On Emotional Labour And Job Satisfaction. Management Decision, 58 (6), 1035-1052. Doi:10.1108/Md-11-2018-1206.",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2019,"Formentini, M., Ellram, L., Boem, M., Da Re, G. (2019). Finding True North: Design And Implementation Of A Strategic Sourcing Framework. Industrial Marketing Management, 77, 182-197. Doi:10.1016/J.indmarman.2018.09.006.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Niemesh, G., Collins, W. (2019). Unions And The Great Compression Of American Inequality, 1940-1960. The Economic History Review. Doi:Https://Doi.org/10.1111/Ehr.12744.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2019,"Fisher, G. (2019). Marketing Strategy In A Disruptive World Of Technology And Innovation. Bangalore, India.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Johnson, J., Fisher, G., Friend, S. (2019). Crowdsourcing Service Innovation Creativity: Environmental Influences And Contingencies. Journal Of Marketing Theory And Practice, 27 (3), 251-268.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Zuo, L., Fisher, G. (2019). Organizational Learning And Technological Innovation: The Distinct Dimensions Of Novelty And Meaningfulness That Impact Firm Performance. Journal Of The Academy Of Marketing Science, 47 (6), 1166-1183. Doi:10.1007/S11747-019-00633-1.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Guo, H., Minier, J. (2019). Borders, Geography, And Economic Activity: The Case Of China. 2019 North American Meeting Of The Regional Science Association International, Pittsburgh, United States Of America.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019,"Pyzoha, J., Jenkins, J. (2019). The Influence Of Auditor Quality And Executive Compensation Structure On Financial Reporting Executives' Restatement Decisions In A Clawback Environment. Current Issues In Auditing, 13 (1), 28-36. Doi:10.2308/Ciia-52397.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Zhang, J. (2019). The Impact Of Vivid Graphical Presentation Of Financial Information In Digital Annual Reports On Investors' Impressions Of Management And Firm Performance. Journal Of Information Systems, San Antonio.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Jones, J., York, J., Vedula, S., Conger, M., Lenox, M. (2019). The Collective Construction Of Green Building: Industry Transition Toward Environmentally Beneficial Practices. Academy Of Management Perspectives. Doi:Https://Doi.org/10.5465/Amp.2017.0031.",0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2019,"Henry, T., Hackney, J., Koski, J. (2019). Informed Vs. Arbitrage Short Selling: Evidence From Convertible Bond Issuers. New Orleans, La, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Li, J. (2019). Can Risk Premium Explain The Uncovered Interest Parity Puzzle? A Nonparametric Approach. Columbus/Ohio, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Li, J. (2019). Can Risk Premium Explain The Uncovered Interest Parity Puzzle? A Nonparametric Approach. Ft Lauderdale/Florida, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Kang, Y., Gong, X., Gao, J., Qiu, P. (2019). Errors?In?Variables Jump Regression Using Local Clustering. Statistics In Medicine, 38 (19), 3642-3655. Doi:10.1002/Sim.8205.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Huang, S. S., Bowblis, J. (2019). Is The Quality Of Nursing Homes Countercyclical? Evidence From 2001 Through 2015. The Gerontologist, 59 (6), 1044-1054. Doi:10.1093/Geront/Gny148.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Huang, S. S., Bowblis, J. (2019). Private Equity Ownership And Nursing Home Quality: An Instrumental Variables Approach. International Journal Of Health Economics And Management, 19 (3-4), 273-299. Doi:10.1007/S10754-018-9254-Z.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Yang, Z. Y., Floyd, K., Tanner, J. F. (2019). Effects Of Antismoking Messages From Media On Adolescent Smoking: The Roles Of Family, School, And Culture. Journal Of Business Research, 103, 222-231. Doi:10.1016/J.jbusres.2019.06.006.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,"Frank, M., Grenier, J., Pyzoha, J. (2019). How Prior Cyberattacks Influence The Efficacy Of Cybersecurity Risk Management Reporting And Independent Assurance. Journal Of Information Systems, 33 (3), 183-200. Doi:Https://Doi.org/10.2308/Isys-52374.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Brink, W., Lee, L., Pyzoha, J. (2019). Values Of Participants In Behavioral Accounting Research:  A Comparison Of The M-Turk Population To A Nationally Representative Sample.. Behavioral Research In Accounting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Badgett, M., Brunarski, K., Harman, Y. (2019). The Termination Of Employee Stock Ownership Plans. Southern Business And Economic Journal, 21 (4), 1-26.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Berg, K., Mark, N. (2019). Where's The Risk? The Forward Premium Bias, The Carry-Trade Premium, And Risk-Reversals In General Equilibrium. Journal Of International Money And Finance, 95, 297-316. Doi:Https://Doi.org/10.1016/J.jimonfin.2018.03.011.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Berg, K., Vu, N. (2019). International Spillovers Of U.s. Financial Volatility. Journal Of International Money And Finance, 97, 19-34. Doi:Https://Doi.org/10.1016/J.jimonfin.2019.05.010.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Martinez, W., Weese, M., Jones-Farmer, L. (2019). One-Class Peeling For Anomaly Detection In High Dimensions. Informs Annual Conference, Seattle, United States Of America.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Biggerstaff, L., Moser, W. (2019). The Reaction Of Firm Ex Ante Cost Of Equity Capital To The Resolution Of Shareholder Class Action Lawsuits. Journal Of Accounting And Public Policy, 38 (4), 106669. Doi:10.1016/J.jaccpubpol.2019.07.001.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Myers, W., Joseph, R., Gu, L., Ba, S. (2019). Space-Filling Designs For Robustness Experiments. Technometrics.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Ellram, L., Murfield, M. (2019). Supply Chain Management In Industrial Marketing�Relationships Matter. Industrial Marketing Management, 79, 36-45. Doi:10.1016/J.indmarman.2019.03.007.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Rysz, M., Burks, T., Mehta, S., Ganesh, P. (2019). Risk-Averse Optimization For Improving Harvesting Efficiency Of Autonomous Systems Through Human Collaboration. Ifac-Papersonline, Australia.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Rysz, M., Mehta, S. (2019). A Two-Stage Stochastic Optimization Approach For Detecting Structurally Stable Clusters In Random Graphs. Ieee Transactions On Network Science And Engineering, 6 (4), Pp. 671 - 683.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Boulton, T., Braga-Alves, M. (2019). Informed Trading And Dark Pool Liquidity. Eastern Finance Association, Miami.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Boulton, T., Braga-Alves, M. (2019). Informed Trading And Dark Pool Volume.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Liao Burke, Q., Warfield, T., Wieland, M. (2019). Value Relevance Of Disaggregated Information: An Examination Of The Volume And Rate Analysis Of Bank Net Interest Income. Accounting Horizons.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019,"Hossain, M. T., Yang, Z. Y. (2019). Outwitting The Rational Mind: How Effortful Thinking Influences Price Cognition. Journal Of Behavioral Decision Making, 32 (3), 280-296. Doi:10.1002/Bdm.2112.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Thomasson, M. (2019). Why Do Employers Provide Health Care In The First Place? Harvard Business Review.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Burke, Q., Eaton, T., Wang, M. (2019). Trade Liberalization And Conditional Accounting Conservatism: Evidence From Import Competition. Review Of Quantitative Finance And Accounting, 53 (3), 811-844. Doi:10.1007/S11156-018-0767-9.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
